1,-1.161251544
0.999311432,-1.374623294
0.997247614,-1.609716185
0.993814203,-1.787953692
0.989020611,-2.168741153
0.982884427,-2.032443127
0.975419246,-2.110175169
0.966646143,-2.150575511
0.956588664,-2.220086457
0.945274418,-2.295820015
0.932734492,-2.381765859
0.919003329,-2.480543735
0.904118764,-2.58524875
0.888121643,-2.709270075
0.871056208,-2.847793555
0.852969734,-2.987852808
0.833911854,-3.162611723
0.813935876,-3.334419261
0.793097053,-3.520448952
0.771453238,-3.714267524
0.749064529,-3.91158204
0.725993029,-4.120930336
0.702303294,-4.321297144
0.678061543,-4.461582125
0.65333365,-4.597781872
0.62818734,-4.713707135
0.60269134,-4.827781217
0.576915917,-4.903788742
0.550931274,-4.946258875
0.524807483,-5.004419604
0.498616106,-5.05092547
0.472428835,-5.090282875
0.446317498,-5.116084247
0.420353675,-5.113275553
0.39460792,-5.113112775
0.36915068,-5.106856971
0.344051683,-5.096999859
0.319379821,-5.086056154
0.295203061,-5.046252854
0.27158725,-5.007190495
0.248596914,-4.97139291
0.226295031,-4.937364837
0.204742662,-4.910355028
0.183998862,-4.895226389
0.164120542,-4.888939743
0.145162093,-4.904201131
0.127175432,-4.948667553
0.110209854,-5.038218192
0.094312032,-5.190690534
0.079525995,-5.428919075
0.065893234,-5.43
0.053453245,-5.43
0.042241708,-5.43
0.032290207,-5.43
0.023632933,-5.43
0.016300509,-5.43
0.010311443,-5.217541672
0.005676983,-3.758625079
0.002410974,-2.23805094
0.000511248,-1.153125381
-4.30E-05,-0.466788996
0.000781103,0.223052985
0.002952609,0.695406646
0.006474559,0.951055268
0.011341592,0.995428017
0.017539914,0.91159207
0.025054073,0.783208038
0.033865045,0.653737075
0.043949413,0.549034937
0.055282031,0.452429388
0.067831508,0.378421904
0.081564444,0.315171011
0.096443591,0.264198938
0.112428846,0.219058805
0.129476603,0.177812267
0.147539885,0.148052306
0.166570237,0.112757276
0.186514718,0.083556076
0.207318397,0.057462348
0.228923989,0.037287433
0.251272569,0.015620831
0.274302322,-0.000443608
0.297950246,-0.015379631
0.322151464,-0.031514115
0.346838932,-0.041892104
0.371945144,-0.053108891
0.397400954,-0.064482388
0.423135922,-0.074509049
0.449078724,-0.085898391
0.475156444,-0.089650523
0.501296265,-0.081131716
0.527426318,-0.060819895
0.553475785,-0.031421127
0.579374911,-0.000496179
0.605054016,0.028896305
0.630443357,0.057463739
0.655473745,0.086498804
0.680077229,0.109930283
0.704185433,0.124251326
0.727728235,0.164723533
0.750642366,0.207360241
0.772865224,0.25882504
0.794337026,0.320861638
0.815002559,0.379344871
0.834808265,0.433616923
0.853703313,0.483110201
0.87164121,0.517298291
0.888578188,0.520881943
0.904469739,0.469636226
0.919267156,0.387146535
0.932928566,0.252798422
0.945414773,0.064283452
0.956688461,-0.152218439
0.96671545,-0.351241105
0.975466545,-0.48743117
0.982918121,-0.763711599
0.989044416,-0.962371656
0.993827612,-1.113403295
0.99725358,-1.191482748
0.999312924,-1.18168251
1,-1.161251544
